id,objectType,ownerId,updatedAt,createdAt,title,description,geometry,Attribution,Category,Color,ConnectedObjectType,ConnectedTo,ConnectedToExternalId,Deleted,ExternalId,FormerExternalId,IconCategory,Keyword,NewTrackedObject,NoAutoArchive,Reminder,SIMULATED,SessionId,Shape,otherTags
WBZiM_LAsuFRpzBQoDBXRA,POI,7uWsANxR2P6avQyqQ00pVw,2023-07-03T14:21:20.459060Z,2022-02-03T15:17:56.464Z,Auslieferung (30 / 30),,"{""type"":""Point""_COMMA_""coordinates"":[9.00936073984576_COMMA_50.720507652098945]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Regal,storage,,,,,,Diamond,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
2yCqgUl6Mz8_SMMkD4mIhw,POI,7uWsANxR2P6avQyqQ00pVw,2023-07-03T14:21:08.298850Z,2022-02-03T15:18:20.989Z,Auslieferung (20 / 30),,"{""type"":""Point""_COMMA_""coordinates"":[9.009247208475358_COMMA_50.720469051411385]}",,,Orange,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Regal,storage,,,,,,Diamond,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
gtJ8flCkVfsWBi-iTfkahQ,POI,7uWsANxR2P6avQyqQ00pVw,2023-07-03T14:20:55.105737Z,2022-02-03T15:19:07.649Z,Auslieferung (0 / 30),,"{""type"":""Point""_COMMA_""coordinates"":[9.00910640169343_COMMA_50.7204310091594]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Regal,storage,,,,,,Diamond,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
sohaCB5mRMAaLmYNib70cg,POI,7uWsANxR2P6avQyqQ00pVw,2023-07-03T14:17:24.717390Z,2022-02-03T14:43:05.401Z,Oil spill,,"{""type"":""Point""_COMMA_""coordinates"":[9.009397855188922_COMMA_50.720738191866445]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Caution,"smart-factory-0,fm",,,,,,TriangleUp,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
3m5thyVvZnMKukIqIrhYHQ,POI,v6x2stTEE5njhCn1gSYVsA,2023-07-03T11:06:47.973992Z,2023-04-27T12:28:29.338336Z,Reception Desk,,"{""type"":""Point""_COMMA_""coordinates"":[13.386270544352442_COMMA_52.501736830477455]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,8QNO1UH2KD,,Desk,"party business,formation-hq-office-floor-0",,,,,,Diamond,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
SPEW8seb4lW1o8MfA12JWw,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-28T07:57:45.473634Z,2023-06-05T14:49:26.943690Z,Trash can,,"{""type"":""Point""_COMMA_""coordinates"":[13.386263180309015_COMMA_52.50174246294699]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,5FUISGZIBV,,Bin,,,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
pSisBsGZdqDdNpsZ8aA8SA,POI,9w66dJdB6bIfyoxniT9lnQ,2023-06-27T14:49:17.836446Z,2023-06-27T14:49:17.836446Z,Window,,"{""type"":""Point""_COMMA_""coordinates"":[13.386096934813054_COMMA_52.50193516895058]}",,,LightBlueAlt,,,,,,,Coil,storage,,,,,,SquareWithPointer,"ObjectType:POI,Creator:9w66dJdB6bIfyoxniT9lnQ:Ian Hannigan"
08iP_zyg936DSdDWPUTlKQ,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-27T11:45:31.905487Z,2023-04-27T13:02:54.472107Z,Box,,"{""type"":""Point""_COMMA_""coordinates"":[9.007265565099942_COMMA_50.7222800422453]}",,,Blue,Floor,6ZYPT7wJwAltSckua84Fog,,,,,SingelBox,,,,,,,Circle,"PollVote:00d9a5a5-a976-40af-8a15-d44daa28bb5e|7uWsANxR2P6avQyqQ00pVw,PollVote:2c211fa7-7972-4d83-ace8-7b9e37b3a66b|9w66dJdB6bIfyoxniT9lnQ,BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
EjVZVyq7n6fCXfBTMqvYqA,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-06-12T13:11:39.401949Z,2023-04-26T12:58:23.574686Z,Bose Speaker,,"{""type"":""Point""_COMMA_""coordinates"":[13.38628249153237_COMMA_52.50174921183316]}",,,LightBlueAlt,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,b5CUQqKpZE,,Music,"party business,formation-hq-workspace-0,formation-hq-office-floor-0",,,,,,Circle,"PollVote:3d4b87e4-0be8-4fcf-94f3-56bfad467670|v6x2stTEE5njhCn1gSYVsA,PollVote:3d4b87e4-0be8-4fcf-94f3-56bfad467670|anonymous,PollVote:3d4b87e4-0be8-4fcf-94f3-56bfad467670|5c2IazSGzUb68SBETOxrDQ,PollVote:3d4b87e4-0be8-4fcf-94f3-56bfad467670|pXiW3i_H9TLkHwe8_NthIA,PollVote:3d4b87e4-0be8-4fcf-94f3-56bfad467670|T6ljbcDJTYti8gUsLZAGlQ,PollVote:a6fa86fa-9a73-4b43-9a0c-97c3aaf891b2|P_wZdmld_EY6PSW4gZMcgg,BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
dT8U7mupcaZw8V5CfnEb1Q,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-06-05T14:20:25.098973Z,2023-04-26T13:04:59.646188Z,Toilet,,"{""type"":""Point""_COMMA_""coordinates"":[13.386360327018224_COMMA_52.50182110916657]}",,,AquaMarine,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,GenderMale,"formation-hq-workspace-0,formation-hq-office-floor-0",,,,,,Diamond,"PollVote:95bd9317-e767-4cca-b40d-9f50093a641e|v6x2stTEE5njhCn1gSYVsA,PollVote:95bd9317-e767-4cca-b40d-9f50093a641e|anonymous,PollVote:c20853ec-1de1-42a0-8c2f-a11e028fc3a2|T6ljbcDJTYti8gUsLZAGlQ,PollVote:c20853ec-1de1-42a0-8c2f-a11e028fc3a2|E-Ys10CXaCPAVlRR5aAjAw,PollVote:125a4bc1-4ee4-4d8a-8c34-12dcbf512e7d|5c2IazSGzUb68SBETOxrDQ,PollVote:125a4bc1-4ee4-4d8a-8c34-12dcbf512e7d|P_wZdmld_EY6PSW4gZMcgg,BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
l1NFCm9_8ZHbtbNOcgAL6A,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T20:32:26.018076Z,2023-04-26T13:05:52.544932Z,Toilet,,"{""type"":""Point""_COMMA_""coordinates"":[13.386355352987266_COMMA_52.50182969917273]}",,,Red,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,GenderDiverse,"formation-hq-workspace-0,formation-hq-office-floor-0",,,,,,Diamond,"PollVote:ef1fbd58-8b6a-4309-8b9e-696c43c13f9f|pXiW3i_H9TLkHwe8_NthIA,PollVote:a9c9a211-710d-4723-b00d-613d585a49ee|T6ljbcDJTYti8gUsLZAGlQ,PollVote:a9c9a211-710d-4723-b00d-613d585a49ee|anonymous,BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
NHIfgXNbyatSFnrDdjrWJw,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T09:49:53.819556Z,2023-04-27T14:55:20.537591Z,How to use the map,,"{""type"":""Point""_COMMA_""coordinates"":[13.38522853131235_COMMA_52.50585880385995]}",,,LightBlue,,,,,tutorialpoint4,,Information,tutorial,,,,,,Square,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
npzO9LDG5eUUdCA7t_lqRA,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T09:49:38.099178Z,2023-04-27T14:55:20.559640Z,How to create meeting,,"{""type"":""Point""_COMMA_""coordinates"":[13.389660716856383_COMMA_52.50362506520662]}",,,AquaMarine,,,,,tutorialpoint5,,MeetingRoom,tutorial,,,,,,Circle,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
7Smp4uAWPrFxZaj087s3nQ,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T09:49:25.437381Z,2023-04-27T14:55:20.539936Z,How to attach photos,,"{""type"":""Point""_COMMA_""coordinates"":[13.389881532462823_COMMA_52.501619601800996]}",,,DarkBlue,,,,,tutorialpoint6,,Block,tutorial,,,,,,RoundWithPointer,"PollVote:4d670a44-bda4-4326-9217-27a83912938c|v6x2stTEE5njhCn1gSYVsA,PollVote:4d670a44-bda4-4326-9217-27a83912938c|P_wZdmld_EY6PSW4gZMcgg,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
YqJT_0OqJ2TKQTCIzOVs4Q,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T09:49:10.624656Z,2023-04-27T14:55:20.544211Z,How to create a point,,"{""type"":""Point""_COMMA_""coordinates"":[13.383242777716987_COMMA_52.50346039258679]}",,,DarkGreen,,,,,tutorialpoint2,,Location,tutorial,,,,,,RoundWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
ER9qtoXTEbcdZZkDGoFfdA,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T09:48:54.364658Z,2023-04-27T14:55:20.535894Z,How to create a task,,"{""type"":""Point""_COMMA_""coordinates"":[13.382236007808956_COMMA_52.50109353042819]}",,,Black,,,,,tutorialpoint3,,Task,tutorial,,,,,,SquareWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
G54tjAXu0G6PDkKxyP60sA,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-28T08:13:44.798265Z,2023-04-26T13:06:35.626216Z,First Aid Kit,,"{""type"":""Point""_COMMA_""coordinates"":[13.386259802912491_COMMA_52.501798763025505]}",,,Red,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,G6UDZFDZ7K,,BandAids,"medical,formation-hq-office-floor-0,safety",,,,,,Cross,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
r5sIYATDXOj81JMnl7Sekw,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-27T14:55:36.487745Z,2023-04-27T14:55:20.527606Z,What is FORMATION,,"{""type"":""Point""_COMMA_""coordinates"":[13.551924102244133_COMMA_52.539364768520755]}",,,DarkGreen,,,,,tutorialpoint1,,Location,tutorial,,,,,,RoundWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
oPkKfi1FpX2As_BOVvBRyQ,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2023-04-27T10:28:04.066760Z,2023-04-26T13:06:14.694705Z,Filter Coffee Machine,,"{""type"":""Point""_COMMA_""coordinates"":[13.386302514047657_COMMA_52.50183187444472]}",,,DarkRed,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,Coffee,"formation-hq-workspace-0,coffee",,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
4i1aXgZFKNJHBSWNvVqZAQ,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:17.092230Z,2022-12-12T14:01:09.564467Z,How to Create Meeting,,"{""type"":""Point""_COMMA_""coordinates"":[13.707013312177711_COMMA_51.63239945677289]}",,,AquaMarine,,,,,tutorialpoint5,,MeetingRoom,tutorial,,,,,,Circle,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
0MRg_VEQhEezZ5Af3UCl1g,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:17.052906Z,2022-12-12T14:01:09.549805Z,What is Formation,,"{""type"":""Point""_COMMA_""coordinates"":[13.551924102244133_COMMA_52.539364768520755]}",,,DarkGreen,,,,,tutorialpoint1,,Location,tutorial,,,,,,RoundWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
C6uWVU3UP93fnjH_dPzBig,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:17.087573Z,2022-12-12T14:01:09.548967Z,How to Create a Point,,"{""type"":""Point""_COMMA_""coordinates"":[13.377697391718183_COMMA_52.51630537338668]}",,,DarkGreen,,,,,tutorialpoint2,,Location,tutorial,,,,,,RoundWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
GrwDUv3b7Nhfy7UhS366bg,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:17.054181Z,2022-12-12T14:01:09.546180Z,How to Create a Task,,"{""type"":""Point""_COMMA_""coordinates"":[13.566981636723574_COMMA_52.53810164293775]}",,,Black,,,,,tutorialpoint3,,Task,tutorial,,,,,,SquareWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
1XcHU7dgGJFQHkcXHIzYMA,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:17.076034Z,2022-12-12T14:01:09.517305Z,How to Use The Map,,"{""type"":""Point""_COMMA_""coordinates"":[13.302375914983314_COMMA_52.56322086667611]}",,,LightBlue,,,,,tutorialpoint4,,Information,tutorial,,,,,,Square,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
xfV5gAPi4Ctxfj55v8XxTg,POI,0ce06a1a-20d8-4165-abf6-84f8f37afcbf,2022-12-12T14:01:09.516314Z,2022-12-12T14:01:09.516314Z,How to Attach Photos,,"{""type"":""Point""_COMMA_""coordinates"":[13.342202224589974_COMMA_52.52721737670516]}",,,DarkBlue,,,,,tutorialpoint6,,Block,tutorial,,,,,,RoundWithPointer,"ObjectType:POI,Creator:0ce06a1a-20d8-4165-abf6-84f8f37afcbf:Jilles van Gurp"
4mFiT3R01qD18Y8UuHogkw,POI,_hwcQB_ja9dXfS82HvRSgg,2023-06-22T14:21:09.197428Z,2023-06-22T14:21:09.197428Z,Coffee cup,,"{""type"":""Point""_COMMA_""coordinates"":[13.386301251785198_COMMA_52.50182911644609]}",,,DarkOrange,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,Coffee,"kitchen,coffee,equipment",,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:_hwcQB_ja9dXfS82HvRSgg:Eliyah  Cohen"
tS2KYyFZfG2IBlDCYWEjtg,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-21T08:15:44.715922Z,2023-04-27T13:34:01.697981Z,Desk 2,,"{""type"":""Point""_COMMA_""coordinates"":[13.38632909861326_COMMA_52.50170177948277]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,EOCDF9LVZ7,,Desk,"bookable,desk,formation-hq-office-floor-0",,,,,,Square,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
NyJwUwU5gZRmP_l389t8iQ,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-20T13:53:56.724048Z,2022-02-03T14:23:42.455Z,Toilette,,"{""type"":""Point""_COMMA_""coordinates"":[9.008060916174713_COMMA_50.720973745035536]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Toilet,"wc,smart-factory-0,toilet",,,,,,RoundWithPointer,"PollVote:de5e0c7b-0090-4371-bef0-975bc67827a1|7uWsANxR2P6avQyqQ00pVw,BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
RzqAV-ixQ2bBYx1nqdFDzg,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-20T13:53:24.338520Z,2022-08-12T06:45:10.898732424Z,Werkzeuglager,,"{""type"":""Point""_COMMA_""coordinates"":[9.009290252277765_COMMA_50.72153686303375]}",,,Grey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Toolbox,"smart-factory-0,tools",,,,,,RoundWithPointer,"PollVote:2ce6451b-d037-496f-91b2-5008cc7eee2d|7uWsANxR2P6avQyqQ00pVw,BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
XUEwKFKLe25sUGKlDvkUBQ,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-20T13:07:18.952275Z,2022-02-03T14:24:08.905Z,Toilette,,"{""type"":""Point""_COMMA_""coordinates"":[9.00803904081397_COMMA_50.721005444374725]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Toilet,"wc,smart-factory-0,toilet",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
h7BcrALvq7uyGKLksnUpEw,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-14T13:46:09.305345Z,2023-04-27T14:33:25.903589Z,Plastic Plant,,"{""type"":""Point""_COMMA_""coordinates"":[13.38635717062607_COMMA_52.501756889860815]}",,,Green,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,BFZDNT4NMS,,SmileyLaugh,formation-hq-office-floor-0,,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
t5I8oG-Eote63LTOYZBhLg,POI,iftPko9uQHBZ7ZQq0iqt2w,2023-06-12T13:16:26.643758Z,2023-04-27T13:32:27.533353Z,Trash,,"{""type"":""Point""_COMMA_""coordinates"":[13.386326556513154_COMMA_52.50180097681229]}",,,DarkOrange,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,Bin,"office,kitchen,trash,formation-hq-workspace-0,formation-hq-office-floor-0",,,,,,Egg,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:iftPko9uQHBZ7ZQq0iqt2w:Jacob Otto"
yQ0RmbKleRnJT8f1eFU3JA,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-09T14:57:26.474986Z,2023-04-28T11:20:16.601017Z,Scan to say Goodbeye,,"{""type"":""Point""_COMMA_""coordinates"":[13.38621992508331_COMMA_52.50171445524654]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,11LFENNGQT,,NoAccess,formation-hq-office-floor-0,,,,,,Circle,"PollVote:7960049d-4a60-4402-8a65-606fd4fdc25f|anonymous,PollVote:7960049d-4a60-4402-8a65-606fd4fdc25f|T6ljbcDJTYti8gUsLZAGlQ,PollVote:7960049d-4a60-4402-8a65-606fd4fdc25f|P_wZdmld_EY6PSW4gZMcgg,BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
Cn3ifktYHXbz83qQasLjbw,POI,9w66dJdB6bIfyoxniT9lnQ,2023-06-08T11:40:02.786044Z,2023-06-08T11:40:02.786044Z,Gloves S - (5 / 30),,"{""type"":""Point""_COMMA_""coordinates"":[9.007890291726198_COMMA_50.722803155426305]}",,,Orange,Floor,6ZYPT7wJwAltSckua84Fog,,,,,NoAccess,glove,,,,,,SquareWithPointer,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:9w66dJdB6bIfyoxniT9lnQ:Ian Hannigan"
hBGjQfVjYPlj4ns3h4q4lA,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-08T11:19:00.229466Z,2022-10-06T13:56:05.614904984Z,Gloves S - (10 / 30),,"{""type"":""Point""_COMMA_""coordinates"":[9.007867946822103_COMMA_50.72279713831804]}",,,Orange,Floor,6ZYPT7wJwAltSckua84Fog,,,,,NoAccess,glove,,,,,,SquareWithPointer,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
aJrq1FFGVBK6byE1lUvMtA,POI,7uWsANxR2P6avQyqQ00pVw,2023-06-07T14:05:04.163279Z,2022-02-03T14:25:13.027Z,Meeting Room #1,,"{""type"":""Point""_COMMA_""coordinates"":[9.007963166061472_COMMA_50.721134731736015]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,MeetingRoom,"smart-factory-0,meeting room",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
OiS2HvsiJ6c08_YaFN4XSQ,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-05T14:58:19.915097Z,2023-04-28T09:51:42.387539Z,Zum Frosch,,"{""type"":""Point""_COMMA_""coordinates"":[13.388398710672277_COMMA_52.49916424997872]}",,,Orange,,,,,,,Beer,beer,,,,,,Circle,"ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
MntuUxjKuwg8HilSZo5U-Q,POI,P_wZdmld_EY6PSW4gZMcgg,2023-06-05T14:57:21.744805Z,2023-05-25T11:22:45.555995Z,Hotel Name Location,,"{""type"":""Point""_COMMA_""coordinates"":[13.386040955067074_COMMA_52.50177568735961]}",,,Green,,,,,,,MeetingRoom,,,,,,,Circle,"ObjectType:POI,Creator:P_wZdmld_EY6PSW4gZMcgg:Ian Hannigan"
cpntjw2EilCpL_Ibm_O-Xg,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-05T14:56:24.695902Z,2023-06-05T14:45:25.271887Z,Drawer,,"{""type"":""Point""_COMMA_""coordinates"":[13.386280189249192_COMMA_52.50179703995255]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,5PPNZH6HH3,,Location,,,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
BtB6n-j-adrRsEf_XBN7ng,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-05T14:56:07.598103Z,2023-06-05T14:44:47.827378Z,Plates,,"{""type"":""Point""_COMMA_""coordinates"":[13.386308435864521_COMMA_52.501833432684435]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,7R7V1OXME1,,Wineglass,,,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
Ac9RA9T5fWbThNsWbfSoYA,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-05T14:54:50.894583Z,2023-04-28T08:23:46.476771Z,Letter Box,,"{""type"":""Point""_COMMA_""coordinates"":[13.38620086421065_COMMA_52.50171238410593]}",,,LightBlueAlt,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,,,SingelBox,formation-hq-office-floor-0,,,,,,Square,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
MpMuPqYQpuf0UwU9DB6u7g,POI,v6x2stTEE5njhCn1gSYVsA,2023-06-05T14:48:43.797108Z,2023-06-05T14:48:25.276803Z,Banner,,"{""type"":""Point""_COMMA_""coordinates"":[13.386218034935041_COMMA_52.50175608488519]}",,,DarkBlue,Floor,8OXS99gyEsVPm82Z2Cx5rA,formation-hq-office-floor-0,,6DHVXZVY6W,,FormationLogo,,,,,,,Circle,"BuildingId:WqX_9rx3kuAJE4XjnqSqFQ,FloorId:8OXS99gyEsVPm82Z2Cx5rA,FloorLevel:0.0,ObjectType:POI,Creator:v6x2stTEE5njhCn1gSYVsA:Jilles Van Gup"
